,title,url,thumbnail,time
70,一緒に本を読みましょう。/読書/作業/勉強【よなが/#新人Vtuber】,https://youtube.com/watch?v=SQ79bx-DM-8,https://i.ytimg.com/vi/SQ79bx-DM-8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpX0WRE_-mJKh2wpk2AzgjkUuXBw,1:08:51
71,【誕生日！/雑談】またこの日を迎えることが出来ました【よなが/#新人Vtuber】,https://youtube.com/watch?v=7mNISf1p8oI,https://i.ytimg.com/vi/7mNISf1p8oI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbEDAvVsWOXO1y-wXxe3_WCvPHDQ,2:08:25
72,【睡眠導入/寝かしつけ】明日は月曜日だからちゃんと寝ようね ＃1 /Whispering/囁き/睡眠導入/女性向け【よなが/#新人Vtuber】,https://youtube.com/watch?v=9JM5rKpTe58,https://i.ytimg.com/vi/9JM5rKpTe58/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzCWJzW_PdHIjGT9zuYVR-xodQPg,1:00:49
73,【MHサンブレイク/参加型】MR110いくぞ～～！ with/伊鞠七ツ海【よなが/#新人Vtuber】,https://youtube.com/watch?v=wn9RH1HBVA8,https://i.ytimg.com/vi/wn9RH1HBVA8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBp6ebEqhViZtY47g_td5WcbWjBg,8:57:42
74,【FF14/Gaia/新生】＃ １２  モードゥナ開拓！【よなが/#新人Vtuber】,https://youtube.com/watch?v=MuHVPcN2bXM,https://i.ytimg.com/vi/MuHVPcN2bXM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6pcFo_cnezezZv_9RXwUB1BlDYw,4:38:52
75,【FF14/Gaia/新生】＃ １１  今日こそ！2.0のその先へ！【よなが/#新人Vtuber】,https://youtube.com/watch?v=ULZHHePbNeA,https://i.ytimg.com/vi/ULZHHePbNeA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDheWxqjjaxi4KOILz02CxpKADxJw,3:02:23
76,【MHサンブレイク/参加型】勉強は朝にするのが良いとされています【よなが/#新人Vtuber】,https://youtube.com/watch?v=QoO6nuXeF2s,https://i.ytimg.com/vi/QoO6nuXeF2s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvXSs345Fbec2j5m73D6_k5mtH6w,6:46:09
77,【参加型！ガンエボ/GUNDAM EVOLUTION】はじめてのガンダム！こいつ動くぞ！！【よなが/#新人Vtuber】,https://youtube.com/watch?v=u9rQWH_22B0,https://i.ytimg.com/vi/u9rQWH_22B0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCG6TLFvSJ-R4_gPc7sLaoHqvtnew,5:29:39
78,【雑談/FREE CHAT】ちょっとぶりです、お元気ですか？【よなが/#新人Vtuber】,https://youtube.com/watch?v=PsaIV9OzCQs,https://i.ytimg.com/vi/PsaIV9OzCQs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5Ixx_9lVw80Y7iJaaRTySqSi3Gg,1:59:17
79,【MHサンブレイク/参加型】研究開始！【よなが/#新人Vtuber】,https://youtube.com/watch?v=vTvpnA89ZIY,https://i.ytimg.com/vi/vTvpnA89ZIY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsspg0Y8pcoj8ePNfsrE463yzcPw,2:50:12
80,【FF14/Gaia/新生】＃ １０  2.0のその先へ！新生はまだ広がっていく！【よなが/#新人Vtuber】,https://youtube.com/watch?v=BgMTNSkpNpo,https://i.ytimg.com/vi/BgMTNSkpNpo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbIlKZu9yDQuAEazbYMgKLvGM-hQ,7:30:07
81,【MHサンブレイク/参加型】深夜も一緒に！ハンターライフ！ w/伊鞠七ツ海【よなが/#新人Vtuber】,https://youtube.com/watch?v=InFa0KufDi8,https://i.ytimg.com/vi/InFa0KufDi8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvgXxMB4-vB1JP7bdYNP9jK0aIBg,7:41:48
82,【FF14/Gaia/新生】＃ ９ いざ！ガルーダ討伐戦！【よなが/#新人Vtuber】,https://youtube.com/watch?v=3TcqD6P0aC0,https://i.ytimg.com/vi/3TcqD6P0aC0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqptdMObHZSDt8qrIDyAoExdP9oA,10:00:43
83,【FF14/Gaia/新生】＃ ８ はじめてのクルザス！【よなが/#新人Vtuber】,https://youtube.com/watch?v=t3JH2Oj-DDM,https://i.ytimg.com/vi/t3JH2Oj-DDM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPH3v8uMb0oZdnDXYsNRS9YbMQTQ,6:04:46
84,【MHサンブレイク/参加型】深夜も一緒に！ハンターライフ！ w/伊鞠七ツ海【よなが/#新人Vtuber】,https://youtube.com/watch?v=nPaH9nExg7I,https://i.ytimg.com/vi/nPaH9nExg7I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKkF-FXjOmLa2oBKb9DoVHGkgJlQ,4:05:57
85,【FF14/Gaia/新生】おはよう～＃ 7 【よなが/#新人Vtuber】,https://youtube.com/watch?v=qaEpimlzEwU,https://i.ytimg.com/vi/qaEpimlzEwU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkqu9vHJLjOC5gPV5mnLUoAsfXzQ,2:42:21
86,【FF14/Gaia/新生】はじめまして！おやすみの日のFF14＃ 6 【よなが/#新人Vtuber】,https://youtube.com/watch?v=U-dBVL1dE3o,https://i.ytimg.com/vi/U-dBVL1dE3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3Yl-aGDaHf0PQ8OoBw8-KJOz6eg,3:28:49
87,【MHサンブレイク/参加型】深夜も一緒に！ハンターライフ！【よなが/#新人Vtuber】,https://youtube.com/watch?v=DiNdK8eR1y4,https://i.ytimg.com/vi/DiNdK8eR1y4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiyqRioDXFKxjF0ULWzkcXo2mpvw,5:25:17
88,【記念歌枠！】Singing live stream 1年の応援に感謝をこめて【よなが/#新人Vtuber】,https://youtube.com/watch?v=bclRLdsLazY,https://i.ytimg.com/vi/bclRLdsLazY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANrFzD7q7F1z_ohulLBJn7X5O_GA,2:28:58
89,【たこ焼きパーティー！/コラボ】最終的にサバイバル【よなが/#新人Vtuber】,https://youtube.com/watch?v=RtPrIKtZluc,https://i.ytimg.com/vi/RtPrIKtZluc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1u3e_VTZvo--WEh9IO9puDolaFA,2:57:57
90,【Overwatch/オーバーウォッチ】いま最も盛り上がりかけてるゲーム【よなが/#新人Vtuber】,https://youtube.com/watch?v=5Qmu1WSm3H0,https://i.ytimg.com/vi/5Qmu1WSm3H0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWh2vk4aA6XuAM4hAS71uBaeCV-w,6:40:08
91,【Shadowverse/シャドバ＃１】はじめての！ちいかわ！【よなが/#新人Vtuber】,https://youtube.com/watch?v=Pyr8tVbJ4M8,https://i.ytimg.com/vi/Pyr8tVbJ4M8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQHSXPHvFgq4asmSdlEUCtXXs_bQ,3:17:06
92,【FF14/Gaia/新生】＃ 5 ふっちふっち。長老さがし？ 【よなが/#新人Vtuber】,https://youtube.com/watch?v=tiZ0JBzrBxI,https://i.ytimg.com/vi/tiZ0JBzrBxI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCV0Whr3q7BDX6ycIJ_AD1UqbzFw,3:02:21
93,【FF14/Gaia/新生】＃ ４オスヴィで行く！暁の血盟！ 【よなが/#新人Vtuber】,https://youtube.com/watch?v=5CKE09FDjiM,https://i.ytimg.com/vi/5CKE09FDjiM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCk3PTS0fslJqW4ya_fnqQEUNueGg,7:28:37
94,【夏ホラー/NG-体験版-】この先、キケン？ 【よなが/#新人Vtuber】,https://youtube.com/watch?v=n5eNgpkyAJE,https://i.ytimg.com/vi/n5eNgpkyAJE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsPJjLkRrJjr3pKym9PQIT9Pw5dA,3:03:43
95,【FF14/Gaia/新生】＃ ３ サスタシャからはじまる真夜中14【よなが/#新人Vtuber】,https://youtube.com/watch?v=6PK220wjkc0,https://i.ytimg.com/vi/6PK220wjkc0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNoXRrG61_Rhp9rr7hbP2ChXOnCQ,2:27:28
96,【FF14/Gaia/新生】＃ ２ 男ヴィエラの顔面が強い！【よなが/#新人Vtuber】,https://youtube.com/watch?v=ArX3am5ievs,https://i.ytimg.com/vi/ArX3am5ievs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhM-oWQX0IIL7cj5TU094t-S3PMA,6:50:09
97,【のんびり枠/オンライン線香花火】夏の終わりに雑に遊ぶ【よなが/#新人Vtuber】,https://youtube.com/watch?v=87PWH5y0_Og,https://i.ytimg.com/vi/87PWH5y0_Og/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUUsfNET5DcQLf0xmdqVWzzz4JQQ,3:57:10
98,【FF14/Gaia/新生】＃ １はじめまして！キャラクリから始めるFF14！【よなが/#新人Vtuber】,https://youtube.com/watch?v=HfjCxA23lis,https://i.ytimg.com/vi/HfjCxA23lis/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEs-lmIjR7z6ljUWJexdtC6nYAqg,2:36:19
99,【雑談 / FREE CHAT】多分8月最後のソロざつだん。【よなが/#新人Vtuber】,https://youtube.com/watch?v=fBhF68mbxwY,https://i.ytimg.com/vi/fBhF68mbxwY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBF5rfXGaYK2DIZukgUwQFM0BN7Hg,1:39:11
100,【MHサンブレイク/参加型】手を付けるたびに生態系がぐちゃぐちゃ！【よなが/#新人Vtuber】,https://youtube.com/watch?v=DnLwxruSBRc,https://i.ytimg.com/vi/DnLwxruSBRc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVQ5L6FApw_msm-6RSn6U40G_ReQ,3:15:18
101,【夏ホラー/7dtd】8日目からはじまるゾンビサバイバル！【よなが/#新人Vtuber】,https://youtube.com/watch?v=lfiFMw7063U,https://i.ytimg.com/vi/lfiFMw7063U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHuqz0wUu56CwGCt1VocIhDl_T2A,4:25:19
102,【A Short Hike/インディーゲーム】たまにはのんびりハイキング！【よなが/#新人Vtuber】,https://youtube.com/watch?v=GIVvEbKK2bI,https://i.ytimg.com/vi/GIVvEbKK2bI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxigW4RCulaiVFRsoLWJvCLqHVFQ,2:03:27
103,【ユナイト/参加型】今日の主役はバンギラスです。【よなが/#新人Vtuber】,https://youtube.com/watch?v=kVd9dVsIsU8,https://i.ytimg.com/vi/kVd9dVsIsU8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzcazzDT1J1oHzCpBqMvUefXBK2g,4:49:53
104,【ダークソウル3/DARK SOULSⅢ＃4】初見！はじめてのダークソウル3！【よなが/#新人Vtuber】,https://youtube.com/watch?v=ElpuQ-KjcLk,https://i.ytimg.com/vi/ElpuQ-KjcLk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2R29OoWnAOYbA6Jh92UWZFIsO9Q,11:48:43
105,【夏ホラー/7dtd】7日目突破を目指せ！ドキドキサバイバル -後編-【よなが/#新人Vtuber】,https://youtube.com/watch?v=z2NLMlBHAY0,https://i.ytimg.com/vi/z2NLMlBHAY0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVk1D_z2DJvFxCXi0bGoR0rBrVIA,3:48:04
106,【ダークソウル3/DARK SOULSⅢ＃3】初見！はじめてのダークソウル3！【よなが/#新人Vtuber】,https://youtube.com/watch?v=UH00pacCxO4,https://i.ytimg.com/vi/UH00pacCxO4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAv-c44Rv7BvoxCqMWPo1E8O78TyA,8:20:07
107,【ダークソウル3/DARK SOULSⅢ＃2】初見！はじめてのダークソウル3！【よなが/#新人Vtuber】,https://youtube.com/watch?v=CGinXTXWQW4,https://i.ytimg.com/vi/CGinXTXWQW4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiL_4gXABj--tJwDj3Wqwx0QPAyA,11:02:02
108,【ダークソウル3/DARK SOULSⅢ＃１】初見！はじめてのダークソウル3！【よなが/#新人Vtuber】,https://youtube.com/watch?v=ULyFlrfXdhE,https://i.ytimg.com/vi/ULyFlrfXdhE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBu4MMH-4ditY7CvsbcOXuwTwT94g,10:01:47
109,【夏ホラー！/リトルナイトメア＃2】悪夢、2日目【よなが/#新人Vtuber】,https://youtube.com/watch?v=xduDv1_uAWY,https://i.ytimg.com/vi/xduDv1_uAWY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMonjworGf_tZ243nDmIpoLcAxOA,2:29:17
110,【夏ホラー！/返校-Detention-】たのしい学園ライフ【よなが/#新人Vtuber】,https://youtube.com/watch?v=ja_W7bsei-A,https://i.ytimg.com/vi/ja_W7bsei-A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_G2iCKRO8hDo1KzzFSJOkYjFsGw,3:58:54
111,【ユナイト/参加型】1進化ポケモンを使いこなしたい！【よなが/#新人Vtuber】,https://youtube.com/watch?v=5pzGOd9skiQ,https://i.ytimg.com/vi/5pzGOd9skiQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvNCJIfggKsmXXdJwscXllVNOBXw,5:02:48
112,【夏ホラー！/狂い月】深夜からはじまる名作フリーゲーム【よなが/#新人Vtuber】,https://youtube.com/watch?v=9lKj_PjEd_o,https://i.ytimg.com/vi/9lKj_PjEd_o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9rGUEAj93AQ_8wFUSspvIe6p7DA,5:42:01
113,【サンブレイク/参加型】一緒にあーそーぼ！現在MR5【よなが/#新人Vtuber】,https://youtube.com/watch?v=OSkI70EoqUQ,https://i.ytimg.com/vi/OSkI70EoqUQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANdZDcC-E4MlohWhse5kEaojTCvQ,4:09:35
114,【夏ホラー！/リトルナイトメア＃1】悪夢、1日目【よなが/#新人Vtuber】,https://youtube.com/watch?v=27gEyoMVSu0,https://i.ytimg.com/vi/27gEyoMVSu0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDic27iyA3BhH48MqyhVHqc6CLscQ,2:17:22
115,【夏ホラー！/DreadOut-後編-】スマホ片手にJKと【よなが/#新人Vtuber】,https://youtube.com/watch?v=98XKTIS11Js,https://i.ytimg.com/vi/98XKTIS11Js/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNFAJx118Ek1vCFYqLGxiFB7SyMA,2:13:03
116,【夏ホラー/7dtd】7日目突破を目指せ！ドキドキサバイバル -前編-【よなが/#新人Vtuber】,https://youtube.com/watch?v=qp0ErDmFri0,https://i.ytimg.com/vi/qp0ErDmFri0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuJBMf7LHVyZp9Tnl3LyucnGC0Vg,2:47:47
117,【いろいろ（ゴッフィー→ユナイト）】いつめん5人で何かする【よなが/#新人Vtuber】,https://youtube.com/watch?v=obbT-VXiKsA,https://i.ytimg.com/vi/obbT-VXiKsA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb9qOBqobtXT-UsKqQfyQKPScItg,3:13:13
118,【♯3】Hollow Knight - ことこと古都 -【よなが/#新人Vtuber】,https://youtube.com/watch?v=T7s7HTxgvu4,https://i.ytimg.com/vi/T7s7HTxgvu4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5tycoqpq9d2VcdnmVQHpKipCK6Q,3:56:18
119,【シャニマス♯２０】if(!Straylight)を読む。【よなが/#新人Vtuber】,https://youtube.com/watch?v=Ggd6JhpE70M,https://i.ytimg.com/vi/Ggd6JhpE70M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnx3QHSWOccD1yKZczTXkinAGo5Q,3:20:02
120,【Genshin Impact / 原神】ハウジングが出来るんですか？【よなが/#新人Vtuber】,https://youtube.com/watch?v=qru7uufB1uQ,https://i.ytimg.com/vi/qru7uufB1uQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7ampKlyWN0CZPEjUzx1HubFSJ-g,2:25:59
121,【夏ホラー！/DreadOut-前編-】スマホ片手にJKと【よなが/#新人Vtuber】,https://youtube.com/watch?v=MGY8JKsTYFo,https://i.ytimg.com/vi/MGY8JKsTYFo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwcvdjyj2MjDeN62TGrB7p7tMuuw,2:43:56
122,【ユナイト/参加型】突発コラボ、朝活ユナイト！【よなが/#新人Vtuber】,https://youtube.com/watch?v=Ymgje9rCgd0,https://i.ytimg.com/vi/Ymgje9rCgd0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3SEeRlfhmYS-CKOlxkDXx4CfuUQ,2:51:40
123,【Life is Strange / Episode.5】偏光【よなが/#新人Vtube】,https://youtube.com/watch?v=1pLcdH-OIMM,https://i.ytimg.com/vi/1pLcdH-OIMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlLJGXaM43sroeKtFznWTHWMfvwQ,4:15:04
124,【1周年記念！】いつも応援ありがとうございます！【よなが/#新人Vtuber】,https://youtube.com/watch?v=azEF6X6vpnw,https://i.ytimg.com/vi/azEF6X6vpnw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFC2Rp0wLScODFCpfec8x03JdpeA,2:35:26
125,【サンブレイク参加型/switch】突発モンハン！初見の狼女を連れて。【よなが/#新人Vtuber】,https://youtube.com/watch?v=no5lX4Knq6U,https://i.ytimg.com/vi/no5lX4Knq6U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAE5mIOKDNdy5OAQpWbzK2OsRBDTQ,2:47:10
126,【Life is Strange / Episode.4】暗室【よなが/#新人Vtube】,https://youtube.com/watch?v=CX2erT4c_eQ,https://i.ytimg.com/vi/CX2erT4c_eQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8vjbfqNHHhaj5pnpHxZwEaWii4g,4:43:56
127,【Genshin Impact / 原神】ちょびっと原神！【よなが/#新人Vtuber】,https://youtube.com/watch?v=Q-0w-xzoOKQ,https://i.ytimg.com/vi/Q-0w-xzoOKQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEtNxXun-BB0Pxu8vn3EfVK1cd8A,2:13:43
128,【APEX/参加型】やる度に久しぶりぺくす【よなが/#新人Vtube】,https://youtube.com/watch?v=iVtngk4yESI,https://i.ytimg.com/vi/iVtngk4yESI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-ydk44b-0hn3XLjATGpd5Ajbx8Q,3:51:42
129,【Life is Strange / Part.3】カオス理論【よなが/#新人Vtube】,https://youtube.com/watch?v=14ckOYknnwo,https://i.ytimg.com/vi/14ckOYknnwo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-n_tGWMqpTuxK__iyyssX3N3o6Q,3:50:45
130,【雑談 / FREE CHAT】たなばた【よなが/#新人Vtuber】,https://youtube.com/watch?v=AmZLtgYfi00,https://i.ytimg.com/vi/AmZLtgYfi00/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoskUkK63GbY_1oJDHYyob6F-SYA,1:17:47
131,【雑談 / FREE CHAT】おはようといってらっしゃい【よなが/#新人Vtuber】,https://youtube.com/watch?v=bI8ceJDwENY,https://i.ytimg.com/vi/bI8ceJDwENY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaTZo_wpLKnBFcHsehET0Z_2BfVw,1:13:32
132,【サンブレイク/switch】楽しく狩ってストーリー攻略！【よなが/#新人Vtuber】,https://youtube.com/watch?v=GzBjiHbVvec,https://i.ytimg.com/vi/GzBjiHbVvec/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4kGAcmw5K1AbwpDUe_3TZO59U3w,4:17:49
133,【ポケモンユナイト/参加型】カビゴンを教えてください！【よなが/#新人Vtuber】,https://youtube.com/watch?v=LLZ7JEJhDXg,https://i.ytimg.com/vi/LLZ7JEJhDXg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvvHUvZxdFmK-oNMa7o9yv6fll0A,6:44:26
134,【Genshin Impact / 原神】悲しいガチャ結果＆璃月が終わる……？【よなが/#新人Vtuber】,https://youtube.com/watch?v=KGSCUDsAB08,https://i.ytimg.com/vi/KGSCUDsAB08/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJMhFU7GJJ8iXum5Jg4jP3dl10ow,2:37:37
135,【♯2】Hollow Knight - たんさく -【よなが/#新人Vtuber 】,https://youtube.com/watch?v=LNiY9diCnpM,https://i.ytimg.com/vi/LNiY9diCnpM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKJKJJCNfpWcDsxwBbiD5jVA_l_w,4:35:19
136,【DbD】ミッドナイトDbD【よなが/#新人Vtuber】,https://youtube.com/watch?v=IRQFySgTi2k,https://i.ytimg.com/vi/IRQFySgTi2k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBO6uAcuT9CbK9dBpSTHOqNcDf9cg,3:59:47
137,【Life is Strange / Part.2】Stand By Me【よなが/#新人Vtube】,https://youtube.com/watch?v=S5z4SZmJMkg,https://i.ytimg.com/vi/S5z4SZmJMkg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAapqtIClUVKbo52ETx7Ev30WVWqQ,3:36:02
138,【雑談 / FREE CHAT】おひさ【よなが/#新人Vtuber】,https://youtube.com/watch?v=25Y5XA1VQ3E,https://i.ytimg.com/vi/25Y5XA1VQ3E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBffVZVUJ87hzXUZ620CxsT8yKuBw,1:20:51
139,【Genshin Impact / 原神】初見！璃月メインストーリー！【よなが/#新人Vtuber】,https://youtube.com/watch?v=k8YHAEL_O7c,https://i.ytimg.com/vi/k8YHAEL_O7c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv72W_acFhtIKJeJdvnTmbyNkUpw,5:48:25
140,【♯1】Hollow Knight - はじまり -【よなが/#新人Vtuber 】,https://youtube.com/watch?v=UttsRk4HUyo&t=3811s,https://i.ytimg.com/vi/UttsRk4HUyo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq-L5T92_BEK2No6IGinLApHtc5w,3:30:19
